source,price,price_per_meter,area,rooms,floor,market_type,furnished,description,date,url,title,street,neighbourhood,district,voivodeship
otodom,,,47.93,2.0,2,pierwotny,1,2-pokojowe mieszkanie numer 1/281 na 2. piętrze w Inwestycji Krakowska Vita Dewelopera DEVELIA,2025-03-30,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-loggia-bez-prowizji-ID4umeY,2-pokojowe mieszkanie 47m2 + loggia Bez Prowizji,al. Aleja Krakowska,Raków,Włochy,mazowieckie
otodom,1099000,22324,49.23,2.0,8,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/panorama-warszawy-centrum-warszawy-okazja-ID4wgnW,Panorama Warszawy - Centrum Warszawy - okazja !,ul. Tamka,Śródmieście Północne,Śródmieście,mazowieckie
otodom,742900,15100,49.2,3.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-metro-mlociny-las-bielanski-ID4tE0O,Przytulne mieszkanie|Metro Młociny|Las Bielański,ul. Wrzeciono,Wrzeciono,Bielany,mazowieckie
otodom,680000,15011,45.3,3.0,7,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/ursus-3-pokoje-45-3m2-3-pokoje-ID4wHqc,"Ursus/3 Pokoje/45,3M2/3 Pokoje",ul. Edwarda Habicha,Szamoty,Ursus,mazowieckie
otodom,990000,20638,47.97,2.0,1,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pokoje-z-garazem-i-komorka-blisko-palacu-wilanow-ID4qwkn,2 Pokoje Z Garażem I Komórką Blisko Pałacu Wilanów,ul. Stanisława Kostki Potockiego,Wilanów Królewski,Wilanów,mazowieckie
otodom,1390000,14479,96.0,4.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/przestronne-dwupoziomowe-mieszkanie-bezposrednio-ID4wkTC,"Przestronne, dwupoziomowe mieszkanie-bezpośrednio!",ul. Trzcinowa,Nowe Włochy,Włochy,mazowieckie
otodom,990000,20204,49.0,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/klimado-wprowadzeniakomfortowebez-prowizji-ID4spaw,⭐⭐KLIMA⭐Do Wprowadzenia⭐Komfortowe⭐BEZ PROWIZJI⭐⭐,ul. Jana Kazimierza,Odolany,Wola,mazowieckie
otodom,525000,20192,26.0,1.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/ciche-centrum-ul-niska-21-bezposrednio-ID4wjDm,Ciche Centrum ul. Niska 21 BEZPOŚREDNIO,ul. Niska,Nowolipki,Wola,mazowieckie
otodom,621936,12600,49.36,2.0,1,pierwotny,1,2-pokojowe mieszkanie numer C1.19 na 1. piętrze w budynku C1 w Inwestycji Miasteczko Brzeziny II Dewelopera NAPOLLO,2025-03-30,https://www.otodom.pl/hpr/pl/oferta/2-pokojowe-mieszkanie-49m2-balkon-bezposrednio-ID4uw04,2-pokojowe mieszkanie 49m2 + balkon Bezpośrednio,ul. Mariana Hemara,Brzeziny,Białołęka,mazowieckie
otodom,1099000,22324,49.23,2.0,8,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/panorama-warszawy-centrum-warszawy-okazja-ID4wgnW,Panorama Warszawy - Centrum Warszawy - okazja !,ul. Tamka,Śródmieście Północne,Śródmieście,mazowieckie
otodom,695000,15308,45.4,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-szobera-wolne-od-zaraz-ID4wHoz,Mieszkanie 2 pokoje Szobera wolne od zaraz,ul. Stanisława Szobera,Jelonki Północne,Bemowo,mazowieckie
otodom,,,44.94,2.0,1,pierwotny,1,2-pokojowe mieszkanie numer 1-B23 na 1. piętrze w budynku B w Inwestycji Aura Mokotów I Dewelopera Mill-Yon,2025-03-30,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-balkon-bezposrednio-ID4ug2n,2-pokojowe mieszkanie 44m2 + balkon Bezpośrednio,ul. Bluszczańska,Siekierki,Mokotów,mazowieckie
otodom,,,92.58,4.0,0,pierwotny,1,4-pokojowe mieszkanie numer B02.L1 na parterze w Inwestycji Rokokowa Vita Dewelopera DEVELIA,2025-03-30,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-92m2-ogrodek-bezposrednio-ID4uEDC,4-pokojowe mieszkanie 92m2 + ogródek Bezpośrednio,ul. Rokokowa,Huta,Bielany,mazowieckie
otodom,742900,15100,49.2,3.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-metro-mlociny-las-bielanski-ID4tE0O,Przytulne mieszkanie|Metro Młociny|Las Bielański,ul. Wrzeciono,Wrzeciono,Bielany,mazowieckie
otodom,699000,21508,32.5,2.0,,wtórny,1,,2025-03-29,https://www.otodom.pl/pl/oferta/okazjarezydencja-grodkowskawola-park-metro-ID4w9NU,‼️OKAZJA‼️Rezydencja GRODKOWSKA*Wola/Park-METRO ‼️,ul. Grodkowska,Górce,Bemowo,mazowieckie
otodom,600000,15000,40.0,2.0,,wtórny,1,,2025-03-29,https://www.otodom.pl/pl/oferta/besposrednio-jasne-2-pokojowe-z-garazem-skorosze-ID4wGJT,"Bespośrednio, jasne 2-pokojowe z garażem, Skorosze",Skorosze,Skorosze,Ursus,mazowieckie
otodom,621936,12600,49.36,2.0,1,pierwotny,1,2-pokojowe mieszkanie numer C1.19 na 1. piętrze w budynku C1 w Inwestycji Miasteczko Brzeziny II Dewelopera NAPOLLO,2025-03-30,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-49m2-balkon-bezposrednio-ID4uw04,2-pokojowe mieszkanie 49m2 + balkon Bezpośrednio,ul. Mariana Hemara,Brzeziny,Białołęka,mazowieckie
otodom,2325000,22877,101.63,4.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/przestronny-apartament-idealny-dla-rodziny-ID4wbkj,Przestronny apartament idealny dla rodziny,al. Aleja Rzeczypospolitej,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,825000,17990,45.86,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/bemowo-mieszkanie-z-ogrodkiem-ID4tHSs,"Bemowo, Mieszkanie z ogródkiem",ul. Batalionów Chłopskich,Blizne Łaszczyńskiego,Stare Babice,warszawski zachodni
otodom,1540000,18118,85.0,3.0,1,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/do-zamieszkania-85m2-3-pokoje-wilanow-ID4wHoY,"Do zamieszkania, 85m2, 3 pokoje, Wilanów",Błonia Wilanowskie,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,,,,,,,,,,https://www.otodom.pl/hpr/undefined,,,,,
otodom,1175000,17755,66.18,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-66m2-ordona-12-bezposrednio-ID4wHod,Mieszkanie 3 pok. 66m2 Ordona 12 Bezpośrednio,ul. Juliusza Ordona,Odolany,Wola,mazowieckie
otodom,850000,21250,40.0,2.0,0,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/40m2-z-duzym-ogrodkiem-wysoki-standard-parking-ID4uCuN,40m2 z dużym ogródkiem / wysoki standard + parking,ul. Stanisława Worcella 5,Odolany,Wola,mazowieckie
otodom,850000,15483,54.9,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/nowoczesne-3-pokojowe-mieszkanie-z-duzym-tarasem-ID4wmTQ,Nowoczesne 3-pokojowe mieszkanie z dużym tarasem,ul. Krzyżówki,Żerań,Białołęka,mazowieckie
otodom,399000,19950,20.0,1.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/kawalerka-20-m2-mokotow-ID4wHoV,Kawalerka 20 m2 Mokotów,ul. Czerniakowska,Czerniaków,Mokotów,mazowieckie
otodom,,,80.25,4.0,1,pierwotny,1,4-pokojowe mieszkanie numer 174 na 1. piętrze w budynku 3D w Inwestycji Miasteczko Nova Sfera Dewelopera Victoria Dom,2025-03-30,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-80m2-2-loggie-bez-prowizji-ID4upam,4-pokojowe mieszkanie 80m2 + 2 loggie Bez Prowizji,ul. Marywilska 19,Żerań,Białołęka,mazowieckie
otodom,780000,14391,54.2,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-54-2-m2-ID4wHoR,"2-pokojowe mieszkanie 54,2 m2",ul. Skarbka z Gór,Grodzisk,Białołęka,mazowieckie
otodom,1580000,27719,57.0,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/apartament-babka-tower-dwa-pokoje-parking-ID4wDDi,"Apartament Babka Tower, dwa pokoje, parking",Muranów,Muranów,Śródmieście,mazowieckie
otodom,2790000,37703,74.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/srodmiescie-pld-kamienica-1925r-ul-polna-44-74m-ID4wjpX,Śródmieście Płd. Kamienica 1925r. ul.Polna 44 74m,ul. Polna,Śródmieście Południowe,Śródmieście,mazowieckie
otodom,700000,20927,33.45,1.0,0,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/stary-mokotow-na-gabinet-biuro-lub-mieszkanie-ID4wmYh,"Stary Mokotów; Na Gabinet, Biuro Lub Mieszkanie",ul. Kazimierzowska,Stary Mokotów,Mokotów,mazowieckie
otodom,2600000,26804,97.0,4.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/apartament-premium-w-kameralnej-inwestycji-ID4wvMN,Apartament PREMIUM w kameralnej inwestycji,ul. Bartłomieja 2,Służew,Mokotów,mazowieckie
otodom,779000,12983,60.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/metro-imielin-wszystko-w-zasiegu-reki-dobra-cena-ID4wzAb,Metro Imielin wszystko w zasięgu ręki dobra cena,Grabów,Grabów,Ursynów,mazowieckie
otodom,699000,13866,50.41,3.0,3,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/wlochy-ochota-ul-1-sierpnia-3-pokoje-50-41m2-ID4woNj,"Włochy/Ochota - ul. 1 Sierpnia 3 pokoje 50,41m2",Okęcie,Okęcie,Włochy,mazowieckie
otodom,690000,12661,54.5,4.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/super-mieszkanie-4-pok-piekna-okolica-ID4wHoC,SUPER MIESZKANIE 4 pok . Piękna okolica,ul. św. Hieronima,Bródno,Targówek,mazowieckie
otodom,,,59.52,3.0,1,pierwotny,1,3-pokojowe mieszkanie numer SV/35 na 1. piętrze w Inwestycji Sikorskiego Vita Dewelopera DEVELIA,2025-03-30,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-balkon-bez-prowizji-ID4uo5s,3-pokojowe mieszkanie 59m2 + balkon Bez Prowizji,al. Aleja gen. Władysława Sikorskiego 7,Stegny,Mokotów,mazowieckie
otodom,749000,5992,125.0,4.0,,pierwotny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/bezczynszowe-2-mp-w-cenie-ogrodek-ID4wvwl,"Bezczynszowe, 2 mp w cenie, ogródek",Zakręt,Wiązowna,otwocki,mazowieckie
otodom,949000,16222,58.5,4.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/4-pokoje-po-remoncie-grochow-10min-od-centrum-ID4wuCD,"4 pokoje po remoncie, Grochów 10min od centrum",ul. 1 Praskiego Pułku WP,Grochów,Praga-Południe,mazowieckie
otodom,990000,15517,63.8,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-batalionow-chlopskich-ID4uf7u,Mieszkanie – Warszawa Batalionów Chłopskich,ul. Batalionów Chłopskich,Chrzanów,Bemowo,mazowieckie
otodom,1285000,17483,73.5,4.0,7,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/74m2-4-pokoje-2-balkony-2-lazienki-basen-metro-ID4uCJn,74m2 - 4 pokoje/2 balkony/2 łazienki/Basen/Metro!,ul. Pejzażowa 2,Ksawerów,Mokotów,mazowieckie
otodom,2000000,18182,110.0,5.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/5-pokoi-kuchnia-balkon-garaz-komorka-ID4wuIw,"5 Pokoi + Kuchnia, Balkon, Garaż, Komórka",ul. Przy Bażantarni,Kabaty,Ursynów,mazowieckie
otodom,700000,15067,46.46,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/wola-muranow-w-atrakcyjnej-cenie-2-pokoje-46-5-ID4suef,"Wola, Muranów w atrakcyjnej cenie 2 pokoje, 46,5",ul. Niska,Muranów,Śródmieście,mazowieckie
otodom,628000,16973,37.0,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/metro-zielona-okolica-dwa-pokoje-ID4wkOZ,Metro - zielona okolica - dwa pokoje,ul. Dymińska,Stary Żoliborz,Żoliborz,mazowieckie
otodom,1124760,19500,57.68,3.0,0,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/sloneczne-3-pok-40-m2-ogrodek-saska-kepa-ID4wG4v,Słoneczne 3 pok. | 40 m2 ogródek | Saska Kępa,ul. Międzynarodowa 31a,Saska Kępa,Praga-Południe,mazowieckie
otodom,960000,21818,44.0,2.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/wola-ul-zytnia-2-pokoje-44m2-piwnica-sauna-ID4wHp9,Wola ul. Żytnia/2 pokoje/44m2/ piwnica/sauna,Młynów,Młynów,Wola,mazowieckie
otodom,890000,16481,54.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-do-wprowadzenia-trzy-oddzielne-pokoje-ID4wgew,Mieszkanie do wprowadzenia. Trzy oddzielne pokoje,ul. Międzynarodowa,Saska Kępa,Praga-Południe,mazowieckie
otodom,615000,14403,42.7,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pok-przy-uczelniach-tramwaj-do-centrum-metro-ID4tOEf,"2 pok. przy uczelniach, tramwaj do centrum, metro",ul. Władysława Broniewskiego,Sady Żoliborskie,Żoliborz,mazowieckie
otodom,3049000,46714,65.27,3.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/65m2-do-wprowadzenia-kamienica-ul-piekna-ID4wmxz,"65m2, do wprowadzenia, kamienica, ul.Piękna",Śródmieście Południowe,Śródmieście Południowe,Śródmieście,mazowieckie
otodom,630000,17355,36.3,1.0,0,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/po-remoncie-balkon-1959r-cegla-metro-mlynow-ID4wpgO,"PO REMONCIE | balkon | 1959r, cegła | METRO MŁYNÓW",ul. Eustachego Tyszkiewicza,Młynów,Wola,mazowieckie
otodom,548000,21920,25.0,1.0,10,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/kawalerka-z-widokiem-na-stolice-ID4wDjA,Kawalerka Z Widokiem Na Stolicę,ul. Elbląska,Sady Żoliborskie,Żoliborz,mazowieckie
otodom,,,97.52,4.0,1,pierwotny,1,4-pokojowe mieszkanie numer AB0105 na 1. piętrze w Inwestycji Osiedle Lumea 6 Dewelopera Bouygues Immobilier Polska,2025-03-30,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-97m2-balkon-bezposrednio-ID4uioC,4-pokojowe mieszkanie 97m2 + balkon Bezpośrednio,ul. Szeligowska,Chrzanów,Bemowo,mazowieckie
otodom,,,,,,,,,,https://www.otodom.pl/hpr/undefined,,,,,
otodom,445000,16421,27.1,1.0,10,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/sadyba-gotowe-do-zamieszkania-kw-bez-obciazen-ID4wt77,SADYBA | GOTOWE DO ZAMIESZKANIA | KW BEZ OBCIĄŻEŃ,ul. św. Bonifacego,Sadyba,Mokotów,mazowieckie
otodom,1249000,19325,64.63,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-w-dogodnej-lokalizacji-ID4wdew,Wyjątkowe mieszkanie w dogodnej lokalizacji,ul. Rodziny Połanieckich,Chomiczówka,Bielany,mazowieckie
otodom,558756,15300,36.52,2.0,0,pierwotny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/m06-mieszkanie-2-pokojowe-z-ogrodkiem-36-52-ID4uJn5,"M06 Mieszkanie 2 pokojowe z ogródkiem 36,52",ul. gen. Kazimierza Sosnkowskiego,Skorosze,Ursus,mazowieckie
otodom,680000,18037,37.7,2.0,8,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/m2-10-minut-od-zlotych-tarasow-nowa-cena-ID4wkIh,M2 10 minut od Złotych Tarasów/Nowa Cena,ul. Pańska,Mirów,Wola,mazowieckie
otodom,1100000,18333,60.0,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/srzedaz-bez-posrednika-mieszkanie-metro-wierzbno-ID4wHmE,Srzedaż bez pośrednika mieszkanie Metro Wierzbno,al. Aleja Niepodległości,Ksawerów,Mokotów,mazowieckie
otodom,2790000,37703,74.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/srodmiescie-pld-kamienica-1925r-ul-polna-44-74m-ID4wjpX,Śródmieście Płd. Kamienica 1925r. ul.Polna 44 74m,ul. Polna,Śródmieście Południowe,Śródmieście,mazowieckie
otodom,899988,16216,55.5,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/bezposrednio-3-pokoje-bielany-po-remoncie-ID4wvPy,Bezpośrednio | 3 Pokoje | Bielany | Po Remoncie,ul. Władysława Broniewskiego,Piaski,Bielany,mazowieckie
otodom,1835000,25845,71.0,3.0,0,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/3-pokoje-z-ogrodkiem-artystyczny-zoliborz-garaz-ID4w5qN,"3 pokoje z ogródkiem, Artystyczny Żoliborz. garaż",ul. Kaliny Jędrusik,Sady Żoliborskie,Żoliborz,mazowieckie
otodom,940000,24659,38.12,1.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/apartament-w-sercu-warszawy-ID4t2XZ,Apartament w sercu Warszawy,"al. Aleja ""Solidarności""",Ulrychów,Wola,mazowieckie
otodom,790000,15800,50.0,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pokoje-kuchnia-metro-rondo-daszynskiego-balkon-ID4wkMd,2 pokoje + kuchnia/metro Rondo Daszyńskiego/balkon,ul. Marcina Kasprzaka 9,Czyste,Wola,mazowieckie
otodom,1967000,20999,93.67,4.0,1,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/nowe-komfortowe-blisko-centrum-przy-parku-ID4w9ke,"Nowe, komfortowe, blisko Centrum, przy parku",ul. Jana III Sobieskiego,Sielce,Mokotów,mazowieckie
otodom,624500,21241,29.4,1.0,5,pierwotny,1,1-pokojowe mieszkanie numer HA0530 na 5. piętrze w budynku H w Inwestycji Park Skandynawia V Dewelopera Skanska,2025-03-30,https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-balkon-bez-prowizji-ID4umg2,1-pokojowe mieszkanie 29m2 + balkon Bez Prowizji,Precyzyjna,Gocław,Praga-Południe,mazowieckie
otodom,890000,15697,56.7,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-56-70-m-warszawa-ID4wkNv,"Mieszkanie, 56,70 m², Warszawa","al. Aleja ""Solidarności"" 161",Mirów,Wola,mazowieckie
otodom,830000,17292,48.0,3.0,> 10,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/super-3-pok-48m2-extra-lokalizacja-centrum-ID4u3eQ,Super 3 pok./48m2/ Extra lokalizacja/ Centrum,Mirów,Mirów,Wola,mazowieckie
otodom,689000,14660,47.0,3.0,10,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/nowa-cena-3-pokoje-z-loggia-warszawska-praga-ID4wkFq,Nowa Cena 3 pokoje z loggią | Warszawska Praga,ul. Wiosenna,Szmulowizna,Praga-Północ,mazowieckie
otodom,1320000,26753,49.34,3.0,3,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/super-po-remoncie-3-pok-kamienica-przy-metrze-ID4qZAL,Super / Po Remoncie/3 pok./Kamienica przy metrze,Stary Mokotów,Stary Mokotów,Mokotów,mazowieckie
otodom,670000,11964,56.0,4.0,4,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/rozkladowe-4-pokoje-ID4uKRR,Rozkładowe 4 pokoje,ul. Franciszka Żymirskiego,Gocław,Praga-Południe,mazowieckie
otodom,620000,14585,42.51,2.0,,wtórny,1,,2025-03-29,https://www.otodom.pl/pl/oferta/komfortowe-2-pokojowe-mieszkanie-w-dobrej-lokaliza-ID4wHbZ,Komfortowe 2-pokojowe mieszkanie w dobrej lokaliza,Grochów,Grochów,Praga-Południe,mazowieckie
otodom,1615000,21881,73.81,4.0,0,pierwotny,1,4-pokojowe mieszkanie numer BC0004 na parterze w budynku 2 w Inwestycji NU2 Warszawa Wola Dewelopera Skanska,2025-03-30,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-73m2-ogrodek-ID4uocF,4-pokojowe mieszkanie 73m2 + ogródek,ul. Zwrotnicza,Czyste,Wola,mazowieckie
otodom,690000,15000,46.0,3.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/grochow-mozliwa-aranzacja-na-3-pokoje-okazja-ID4waAR,"Grochów, możliwa aranżacja na 3 pokoje! OKAZJA!!",ul. Szklanych Domów,Grochów,Praga-Południe,mazowieckie
otodom,999000,17224,58.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/nowoczesne-blisko-centrum-do-zamieszkania-ID4wyCj,"Nowoczesne, blisko centrum, do zamieszkania",Szczęśliwice,Szczęśliwice,Ochota,mazowieckie
otodom,1800000,15517,116.0,4.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-116-m-warszawa-ID4w0JA,"Mieszkanie, 116 m², Warszawa",al. Aleje Jerozolimskie 192F,Stare Włochy,Włochy,mazowieckie
otodom,,,,,,,,,,https://www.otodom.pl/hpr/undefined,,,,,
otodom,950000,18500,51.35,2.0,1,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/dwupokojowe-projekt-jacek-kryg-idealne-ID4w6oO,"Dwupokojowe, Projekt Jacek Kryg, Idealne",ul. Bruzdowa,Zawady,Wilanów,mazowieckie
otodom,595000,15455,38.5,2.0,,wtórny,1,,2025-03-29,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-przy-rondzie-wiatraczna-ID4uDZr,2-pokojowe mieszkanie przy Rondzie Wiatraczna,ul. Grochowska,Grochów,Praga-Południe,mazowieckie
otodom,1249999,11804,105.9,4.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/unikalne-105-9-m-wilanow-jedyne-na-pietrze-ID4w0Ke,"Unikalne 105,9 m², Wilanów, Jedyne na piętrze!",ul. Goplańska,Wilanów Wysoki,Wilanów,mazowieckie
otodom,399000,19950,20.0,1.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/kawalerka-20-m2-mokotow-ID4wHoV,Kawalerka 20 m2 Mokotów,ul. Czerniakowska,Czerniaków,Mokotów,mazowieckie
otodom,998000,11881,84.0,4.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/4-pok-ursus-2-ogrodki-komorka-lokatorska-ID4wtjM,4 pok. URSUS | 2 ogródki | komórka lokatorska,ul. Henryka I Brodatego,Gołąbki,Ursus,mazowieckie
otodom,1250000,25000,50.0,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-na-mariensztacie-w-sercu-warszawy-ID4wkGT,Mieszkanie na Mariensztacie w sercu Warszawy,Powiśle,Powiśle,Śródmieście,mazowieckie
otodom,980000,23902,41.0,2.0,0,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/stylowe-mieszkanie-w-miasteczku-wilanow-ogrodek-ID4w37g,Stylowe Mieszkanie W Miasteczku Wilanów | Ogródek,ul. Sarmacka,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,1100000,18333,60.0,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/srzedaz-bez-posrednika-mieszkanie-metro-wierzbno-ID4wHmE,Srzedaż bez pośrednika mieszkanie Metro Wierzbno,al. Aleja Niepodległości,Ksawerów,Mokotów,mazowieckie
otodom,1129000,19807,57.0,3.0,4,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/wysoki-standard-3-pokoje-miejsce-postojowe-ID4uedZ,Wysoki Standard | 3 Pokoje | Miejsce Postojowe,al. Aleja Jana Pawła II,Muranów,Śródmieście,mazowieckie
otodom,649000,12086,53.7,2.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/gotowe-mieszkanie-bialoleka-blisko-metra-m2-ID4wAiP,Gotowe Mieszkanie/Białołęka/blisko metra M2,ul. Skarbka z Gór 122a,Grodzisk,Białołęka,mazowieckie
otodom,636000,13195,48.2,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/inwestycyjna-okazja-3-pokojowe-mieszkanie-wola-ID4wHlS,"Inwestycyjna Okazja - 3 Pokojowe Mieszkanie, Wola",ul. Pustola,Ulrychów,Wola,mazowieckie
otodom,650000,17630,36.87,1.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-38m2-na-starej-ochocie-ID4wr61,Sprzedam mieszkanie 38m2 na Starej Ochocie,ul. Kopińska,Stara Ochota,Ochota,mazowieckie
otodom,2600000,26804,97.0,4.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/apartament-premium-w-kameralnej-inwestycji-ID4wvMN,Apartament PREMIUM w kameralnej inwestycji,ul. Bartłomieja 2,Służew,Mokotów,mazowieckie
otodom,1150000,21296,54.0,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/bezposrednio-widok-na-park-i-rzeczke-duzy-taras-ID4w0N2,"bezposrednio, widok na park i rzeczke, duzy taras",ul. Prymasa Augusta Hlonda,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,1905000,22544,84.5,4.0,1,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/ochota-ul-wlodarzewska-4-pok-84-50-m-garaz-ID4wiEU,"Ochota ul. Włodarzewska , 4 pok. 84,50 m, garaż",ul. Włodarzewska,Szczęśliwice,Ochota,mazowieckie
otodom,2098340,19242,109.05,4.0,1,pierwotny,1,4-pokojowe mieszkanie numer A.4.1.64 na 1. piętrze w budynku A w Inwestycji Enso Wilanów Dewelopera Yareal Polska,2025-03-30,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-109m2-balkon-bezposrednio-ID4ubr0,4-pokojowe mieszkanie 109m2 + balkon Bezpośrednio,ul. Adama Branickiego 5,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,1079000,22531,47.89,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pkoje-w-nowym-bez-pcc-ID4wqLg,"2 pkoje, w nowym, bez PCC",ul. Kolejowa 19,Czyste,Wola,mazowieckie
otodom,769000,12322,62.41,3.0,3,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/3-pok-62-m2-goclaw-ul-zlotej-wilgi-od-zaraz-ID4wtt1,3-pok. 62 m2 / Gocław ul. Złotej Wilgi / od zaraz,ul. Złotej Wilgi,Gocław,Praga-Południe,mazowieckie
