source,price,price_per_meter,area,rooms,floor,market_type,furnished,description,date,url,title,street,neighbourhood,district,voivodeship
otodom,645000,13723,47.0,3.0,,wtórny,1,Plan zagospodarowania przestrzennego,2025-03-22,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-47m2-w-zielonym-marysinie-ID4sVBU,3-pokojowe mieszkanie 47m2 w zielonym Marysinie,ul. Kościuszkowców,Marysin Wawerski,Wawer,mazowieckie
otodom,2250000,15000,150.0,4.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/apartament-150m-centrum-bezposrednio-ID4t0kV,"Apartament 150m² Centrum, bezpośrednio",ul. Łucka 18,Mirów,Wola,mazowieckie
otodom,,,31.23,1.0,7,pierwotny,1,1-pokojowe mieszkanie numer F1.C.07.03 na 7. piętrze w Inwestycji XYZ Place Dewelopera Matexi Polska,2025-03-23,https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-31m2-balkon-bezposrednio-ID4uon9,1-pokojowe mieszkanie 31m2 + balkon Bezpośrednio,ul. Komisji Obrony Robotników,Okęcie,Włochy,mazowieckie
otodom,1299000,15464,84.0,7.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/mokotow-kaspijska-mieszkanie-inwestycyjne-8-roe-ID4uSJl,"Mokotów, Kaspijska Mieszkanie inwestycyjne 8% ROE",ul. Kaspijska,Stegny,Mokotów,mazowieckie
otodom,2740000,19613,139.7,5.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/panorama-z-15-pietra-metro-dworzec-gdanski-arkadia-ID4wyZf,Panorama z 15 piętra-Metro Dworzec Gdański/Arkadia,ul. Zygmunta Słomińskiego,Muranów,Śródmieście,mazowieckie
otodom,940000,15461,60.8,3.0,0,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/124-13283-oms-ID4wyZA,124/13283/OMS,ul. Stanisława Staszica,Młynów,Wola,mazowieckie
otodom,1559000,17031,91.54,3.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/miejsce-w-ktorym-znajdziesz-wszystko-czego-chcesz-ID4woca,Miejsce w którym znajdziesz wszystko czego chcesz.,ul. Melomanów,Czerniaków,Mokotów,mazowieckie
otodom,2130000,27484,77.5,3.0,1,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/luksusowy-apartament-3-pok-garaz-komorka-ID4wtby,Luksusowy apartament 3 pok.*Garaż* Komórka*,ul. Mariana Zdziechowskiego,Ksawerów,Mokotów,mazowieckie
otodom,,,44.94,2.0,1,pierwotny,1,2-pokojowe mieszkanie numer 1-B23 na 1. piętrze w budynku B w Inwestycji Aura Mokotów I Dewelopera Mill-Yon,2025-03-22,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-balkon-bezposrednio-ID4ug2n,2-pokojowe mieszkanie 44m2 + balkon Bezpośrednio,ul. Bluszczańska,Siekierki,Mokotów,mazowieckie
otodom,2390000,20067,119.1,4.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-bezposrednio-ul-olesinska-ID4wbI4,Sprzedam mieszkanie bezpośrednio - ul.Olesińska,ul. Olesińska 19,Stary Mokotów,Mokotów,mazowieckie
otodom,570000,17015,33.5,2.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/mieszkanie-targowek-34m2-2-pokoje-ID4s9X0,"Mieszkanie Targówek, 34m2, 2 pokoje",ul. Bródnowska,Bródno,Targówek,mazowieckie
otodom,850000,18478,46.0,2.0,4,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/2-3-pokoje-blisko-parku-i-komunikacji-ID4uJpF,"2-3 pokoje, blisko parku i komunikacji!",ul. Kopińska,Stara Ochota,Ochota,mazowieckie
otodom,1345000,23122,58.17,3.0,5,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-na-sprzedaz-na-woli-ID4tYmY,Przytulne mieszkanie na sprzedaż na Woli,ul. Jana Kazimierza,Odolany,Wola,mazowieckie
otodom,750000,22992,32.62,2.0,1,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/okazja-inwestycyjna-na-woli-ID4w6WQ,Okazja inwestycyjna na Woli,ul. Jana Kazimierza,Odolany,Wola,mazowieckie
otodom,1409000,17617,79.98,4.0,0,pierwotny,1,4-pokojowe mieszkanie numer 3 na parterze w budynku 1 w Inwestycji Slow Wilanów Dewelopera Novisa Development,2025-03-23,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-79m2-ogrodek-bezposrednio-ID4ulTe,4-pokojowe mieszkanie 79m2 + ogródek Bezpośrednio,ul. Gratyny,Kępa Zawadowska,Wilanów,mazowieckie
otodom,737000,21676,34.0,1.0,10,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/11-mkw-taras-swietny-widok-i-2-kom-lok-w-cenie-ID4wx3K,"11 Mkw Taras, Świetny Widok I 2 Kom. Lok. W Cenie!",ul. Inflancka,Muranów,Śródmieście,mazowieckie
otodom,,,80.0,4.0,0,pierwotny,1,4-pokojowe mieszkanie numer C.P0.49 na parterze w Inwestycji Mirabelki 5 Dewelopera Totalbud,2025-03-23,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-80m2-ogrodek-bezposrednio-ID4ugOL,4-pokojowe mieszkanie 80m2 + ogródek Bezpośrednio,ul. Bohuna,Brzeziny,Białołęka,mazowieckie
otodom,1232000,28000,44.0,2.0,10,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/platinum-residence-inwestycyjny-mieszkalny-ID4wyZh,Platinum Residence - Inwestycyjny/Mieszkalny,ul. Grzybowska,Mirów,Wola,mazowieckie
otodom,749000,17419,43.0,3.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/bezposrednio-sloneczne-ciche-3-pokoje-po-remoncie-ID4wj0Q,Bezpośrednio Słoneczne ciche 3 pokoje po remoncie,ul. Jana Kochanowskiego,Piaski,Bielany,mazowieckie
otodom,2490000,14734,169.0,4.0,7,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-w-sercu-stolicy-ID4uSzD,Wyjątkowy apartament w sercu Stolicy,al. Aleje Jerozolimskie,Śródmieście Północne,Śródmieście,mazowieckie
otodom,2490000,14734,169.0,4.0,7,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-w-sercu-stolicy-ID4uSzD,Wyjątkowy apartament w sercu Stolicy,al. Aleje Jerozolimskie,Śródmieście Północne,Śródmieście,mazowieckie
otodom,1326600,9900,134.0,5.0,,pierwotny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/2-poziomowy-apartament-w-sercu-wawra-przy-lesie-ID4uIHe,2 poziomowy apartament w sercu Wawra Przy Lesie,ul. Skalnicowa,Nadwiśle,Wawer,mazowieckie
otodom,940000,21029,44.7,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-miasteczko-wilanow-ID4wcEY,2-pokojowe mieszkanie | Miasteczko Wilanów,Błonia Wilanowskie,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,499999,23866,20.95,1.0,5,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/aleja-solidarnosci-113-do-wprowadzenia-kawalerka-ID4uGkR,"Aleja Solidarności 113, Do wprowadzenia, Kawalerka",al. Aleja Wilanowska,Śródmieście Północne,Śródmieście,mazowieckie
otodom,1590000,27895,57.0,3.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/3-pok-apartament-premium-57m2-piekny-widok-ID4ws9N,3 Pok. APARTAMENT - PREMIUM | 57m2 | Piękny widok!,Służew,Służew,Mokotów,mazowieckie
otodom,1246000,19518,63.84,3.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/mieszkanie-na-cpu-ursynow-ul-klobucka-cpu-ID4rqpx,Mieszkanie na CPU URSYNÓW UL.Kłobucka CPU,CPU,Wyczółki,Ursynów,mazowieckie
otodom,780000,12037,64.8,2.0,3,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/ciche-rozkladowe-okazja-mokotow-64-80-m2-ID4t7jq,"Ciche, Rozkładowe, Okazja, Mokotów, 64,80 m2",ul. Cypryjska,Stegny,Mokotów,mazowieckie
otodom,1000000,19365,51.64,2.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-przy-metro-wilanow-ID4uSFz,Sprzedam mieszkanie przy METRO WILANÓW,ul. Bukowińska 22A,Ksawerów,Mokotów,mazowieckie
otodom,584000,15368,38.0,2.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/2-pokoje-z-oddzielna-kuchnia-swietna-lokalizacja-ID4wiYC,2 POKOJE Z Oddzielną Kuchnią – ŚWIETNA Lokalizacja,al. Aleje Jerozolimskie,Raków,Włochy,mazowieckie
otodom,770000,17107,45.01,2.0,2,pierwotny,1,2-pokojowe mieszkanie numer I0223 na 2. piętrze w budynku I w Inwestycji Park Skandynawia V Dewelopera Skanska,2025-03-22,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-balkon-ID4umfF,2-pokojowe mieszkanie 45m2 + balkon,Precyzyjna,Gocław,Praga-Południe,mazowieckie
otodom,1449000,13662,106.06,6.0,2,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/rewelacyjny-2-poziomowy-apartament-ogrodek-ID4wjhq,Rewelacyjny 2 poziomowy apartament + ogródek,Czechowice,Czechowice,Ursus,mazowieckie
otodom,850000,13077,65.0,3.0,3,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/trzypokojowe-w-znakomitej-lokalizacji-ID4tsm7,Trzypokojowe W Znakomitej Lokalizacji!,ul. Głębocka,Grodzisk,Białołęka,mazowieckie
otodom,715500,13500,53.0,3.0,,pierwotny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/mieszkania-bezczynszowe-z-ogrodem-przy-lesie-ID4uIGy,Mieszkania bezczynszowe z ogrodem Przy Lesie,ul. Skalnicowa,Nadwiśle,Wawer,mazowieckie
otodom,2130000,27484,77.5,3.0,1,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/luksusowy-apartament-3-pok-garaz-komorka-ID4wtby,Luksusowy apartament 3 pok.*Garaż* Komórka*,ul. Mariana Zdziechowskiego,Ksawerów,Mokotów,mazowieckie
otodom,899000,18729,48.0,2.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/stylowe-mieszkanie-przy-parku-szczesliwickim-ID4wcF2,Stylowe mieszkanie przy Parku Szczęśliwickim,ul. Włodarzewska,Szczęśliwice,Ochota,mazowieckie
otodom,529000,10796,49.0,3.0,2,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/3-pokoje-oddzielna-kuchnia-metro-ID4wsrT,3 pokoje oddzielna kuchnia *Metro*,ul. Simóna Bolívara,Bródno,Targówek,mazowieckie
otodom,,,39.45,2.0,2,pierwotny,1,2-pokojowe mieszkanie numer A-B138 na 2. piętrze w Inwestycji Warszawski Świt VII Dewelopera Home Invest,2025-03-23,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-balkon-bez-prowizji-ID4um5m,2-pokojowe mieszkanie 39m2 + balkon Bez Prowizji,ul. Piotra Wysockiego,Bródno,Targówek,mazowieckie
otodom,620000,15481,40.05,2.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/piekne-2-pok-na-bialolece-bezposrednio-ID4wyQC,Piękne 2 pok na Białołęce - bezpośrednio,ul. Kąty Grodziskie 19D,Grodzisk,Białołęka,mazowieckie
otodom,1345000,23122,58.17,3.0,5,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-na-sprzedaz-na-woli-ID4tYmY,Przytulne mieszkanie na sprzedaż na Woli,ul. Jana Kazimierza,Odolany,Wola,mazowieckie
otodom,750000,22992,32.62,2.0,1,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/okazja-inwestycyjna-na-woli-ID4w6WQ,Okazja inwestycyjna na Woli,ul. Jana Kazimierza,Odolany,Wola,mazowieckie
otodom,999000,15278,65.39,2.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/2-pokoje-65-39-m2-ursynow-imielin-bezposrednio-ID44bRx,"2 pokoje, 65,39 m2, Ursynów, Imielin, BEZPOŚREDNIO",ul. Nowoursynowska 139,Ursynów-Centrum,Ursynów,mazowieckie
otodom,805000,14636,55.0,3.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/sloneczne-dwustronne-ciche-3-pokoje-z-opcja-na-4-ID4wyYS,"Słoneczne, dwustronne, ciche 3 pokoje z opcją na 4",ul. Nubijska,Saska Kępa,Praga-Południe,mazowieckie
otodom,750000,22992,32.62,2.0,1,wtórny,1,,2025-03-22,https://www.otodom.pl/hpr/pl/oferta/okazja-inwestycyjna-na-woli-ID4w6WQ,Okazja inwestycyjna na Woli,ul. Jana Kazimierza,Odolany,Wola,mazowieckie
otodom,1232000,28000,44.0,2.0,10,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/platinum-residence-inwestycyjny-mieszkalny-ID4wyZh,Platinum Residence - Inwestycyjny/Mieszkalny,ul. Grzybowska,Mirów,Wola,mazowieckie
otodom,1905000,22544,84.5,4.0,1,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/ochota-ul-wlodarzewska-4-pok-84-50-m-garaz-ID4wiEU,"Ochota ul. Włodarzewska , 4 pok. 84,50 m, garaż",ul. Włodarzewska,Szczęśliwice,Ochota,mazowieckie
otodom,640000,17778,36.0,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/36m2-al-waszyngtona-39-iii-pietro-ID4wpT6,"36m2 Al. Waszyngtona 39, III piętro",Śródmieście Północne,Śródmieście Północne,Śródmieście,mazowieckie
otodom,759000,15813,48.0,3.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/gotowe-3-pokoje-metro-wawrzyszew-komorka-lokat-ID4tX7U,Gotowe 3 pokoje / Metro Wawrzyszew / komórka lokat,ul. Wrzeciono,Wrzeciono,Bielany,mazowieckie
otodom,,,65.19,3.0,5,pierwotny,1,3-pokojowe mieszkanie numer 36 na 5. piętrze w Inwestycji Apartamenty Nowy Marysin V Dewelopera APM Development,2025-03-22,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-65m2-balkon-ID4ull7,3-pokojowe mieszkanie 65m2 + balkon,ul. Goździków,Marysin Wawerski,Wawer,mazowieckie
otodom,1404000,33500,41.91,1.0,8,pierwotny,1,1-pokojowe mieszkanie numer A.08.08 na 8. piętrze w Inwestycji Żelazna 54 Dewelopera Matexi Polska,2025-03-22,https://www.otodom.pl/hpr/pl/oferta/1-pokojowe-mieszkanie-41m2-bezposrednio-ID4uorK,1-pokojowe mieszkanie 41m2 Bezpośrednio,ul. Żelazna,Mirów,Wola,mazowieckie
otodom,1620000,23478,69.0,3.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/z-panorama-na-marszalkowska-wilcza-kamienica-ID4wr6h,Z panoramą na Marszałkowską/Wilczą/Kamienica,Wilcza 35/41,Śródmieście Południowe,Śródmieście,mazowieckie
otodom,1404000,33500,41.91,1.0,8,pierwotny,1,1-pokojowe mieszkanie numer A.08.08 na 8. piętrze w Inwestycji Żelazna 54 Dewelopera Matexi Polska,2025-03-22,https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-41m2-bezposrednio-ID4uorK,1-pokojowe mieszkanie 41m2 Bezpośrednio,ul. Żelazna,Mirów,Wola,mazowieckie
otodom,1200000,19355,62.0,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/2pokoje-przestronne-stary-mokotow-ciche-sloneczne-ID4wzf4,2pokoje przestronne Stary Mokotów ciche słoneczne,ul. Michała Bałuckiego,Stary Mokotów,Mokotów,mazowieckie
otodom,1399000,20881,67.0,3.0,2,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/bez-pcc-loggia-komorka-lokatorska-garaz-nowe-ID4woW8,"Bez Pcc! Loggia, Komórka Lokatorska, Garaż! Nowe!",ul. Szczęsna,Stare Włochy,Włochy,mazowieckie
otodom,,,86.02,4.0,2,pierwotny,1,4-pokojowe mieszkanie numer F1.C.02.06 na 2. piętrze w Inwestycji XYZ Place Dewelopera Matexi Polska,2025-03-23,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-86m2-3-balkony-ID4uvKr,4-pokojowe mieszkanie 86m2 + 3 balkony,ul. Komisji Obrony Robotników,Okęcie,Włochy,mazowieckie
otodom,499999,23866,20.95,1.0,5,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/aleja-solidarnosci-113-do-wprowadzenia-kawalerka-ID4uGkR,"Aleja Solidarności 113, Do wprowadzenia, Kawalerka",al. Aleja Wilanowska,Śródmieście Północne,Śródmieście,mazowieckie
otodom,780000,12037,64.8,2.0,3,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/ciche-rozkladowe-okazja-mokotow-64-80-m2-ID4t7jq,"Ciche, Rozkładowe, Okazja, Mokotów, 64,80 m2",ul. Cypryjska,Stegny,Mokotów,mazowieckie
otodom,,,92.85,4.0,1,pierwotny,1,4-pokojowe mieszkanie numer B02.L2 na 1. piętrze w Inwestycji Rokokowa Vita Dewelopera DEVELIA,2025-03-23,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-92m2-3-balkony-ID4uEDv,4-pokojowe mieszkanie 92m2 + 3 balkony,ul. Rokokowa,Huta,Bielany,mazowieckie
otodom,1180000,26990,43.72,2.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/starowka-dwa-pokoje-z-widokiem-na-barbakan-ID4uBr2,Starówka - dwa pokoje z widokiem na Barbakan,ul. Podwale,Stare Miasto,Śródmieście,mazowieckie
otodom,1500000,21014,71.38,3.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/piekne-sloneczne-mieszkanie-z-duzym-ogrodem-ID4wyY4,Piękne słoneczne mieszkanie z dużym ogrodem,Czechowice,Czechowice,Ursus,mazowieckie
otodom,,,61.49,3.0,3,pierwotny,1,3-pokojowe mieszkanie numer 4 na 3. piętrze w Inwestycji Parkowa Residence Dewelopera Flash Development,2025-03-22,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-balkon-ID4wu5q,3-pokojowe mieszkanie 61m2 + balkon,ul. Poborzańska,Bródno,Targówek,mazowieckie
otodom,899000,9967,90.2,4.0,0,pierwotny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/zamkniete-osiedle-4-pokoje-ogrod-bez-prowizji-ID4uLfU,Zamknięte Osiedle -4 pokoje - Ogród - BEZ PROWIZJI,Czechowice,Czechowice,Ursus,mazowieckie
otodom,715500,13500,53.0,3.0,,pierwotny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/mieszkania-bezczynszowe-z-ogrodem-przy-lesie-ID4uIGy,Mieszkania bezczynszowe z ogrodem Przy Lesie,ul. Skalnicowa,Nadwiśle,Wawer,mazowieckie
otodom,580000,15263,38.0,2.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/2-pokoje-38m2-jelonki-bemowo-park-metro-ID4sUp9,2 pokoje 38m2 Jelonki / Bemowo / Park / Metro,ul. gen. Waleriana Czumy,Jelonki Północne,Bemowo,mazowieckie
otodom,1449000,21627,67.0,3.0,1,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/bez-pcc-3-pokojowe-nowe-urzadzone-cicha-okolica-ID4woW7,"Bez Pcc! 3-Pokojowe! Nowe, Urządzone!Cicha Okolica",ul. Szczęsna,Stare Włochy,Włochy,mazowieckie
otodom,678669,12900,52.61,2.0,1,pierwotny,1,"2-pokojowe mieszkanie numer 5 na 1. piętrze w budynku E w Inwestycji Osiedle ""Przy Kampinosie"" Dewelopera Batorego 4 Sp. z o. o.",2025-03-22,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-52m2-balkon-bezposrednio-ID4uhiR,2-pokojowe mieszkanie 52m2 + balkon Bezpośrednio,ul. Loteryjki,Wólka Węglowa,Bielany,mazowieckie
otodom,742000,13715,54.1,2.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/ul-skarbka-z-gor-2-pokojowe-mieszkanie-z-kuchnia-ID4wo8k,ul. Skarbka z Gór 2-pokojowe mieszkanie z kuchnią,ul. Skarbka z Gór,Grodzisk,Białołęka,mazowieckie
otodom,1159000,17916,64.69,3.0,8,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/duza-loggia-piekne-zachody-slonca-bez-remontu-ID4wjYt,Duża loggia - piękne zachody słońca - bez remontu,ul. Marcina Kasprzaka,Odolany,Wola,mazowieckie
otodom,945000,18493,51.1,2.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/stare-bielany-metro-kamienica-garaz-balkon-ID4wtP7,Stare Bielany | Metro | Kamienica| Garaż | Balkon,ul. Jana Kasprowicza,Stare Bielany,Bielany,mazowieckie
otodom,1250000,17123,73.0,4.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/ciche-rozkladowe-4-pokoje-blisko-stacja-metra-ID4wcCM,"Ciche, rozkładowe 4 pokoje, blisko stacja metra",Natolin,Natolin,Ursynów,mazowieckie
otodom,1655000,23199,71.34,3.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-z-dwoma-lazienkami-ID4woqF,Trzypokojowe mieszkanie z dwoma łazienkami,ul. Kacpra Karlińskiego,Odolany,Wola,mazowieckie
otodom,530000,13493,39.28,2.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/sprzedam-39-m2-2-pokoje-kuchnia-15m2-taras-ID4wyX8,Sprzedam 39 m2| 2 pokoje+ kuchnia+ 15m2 taras,ul. Odkryta,Nowodwory,Białołęka,mazowieckie
otodom,650000,16506,39.38,2.0,3,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/metrogarazwinda-ID4wyXe,⚡Metro⚡Garaż⚡Winda⚡,ul. św. Wincentego,Zacisze,Targówek,mazowieckie
otodom,570000,15489,36.8,1.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/ciche-z-widokiem-na-zielen-blisko-skm-ID4tABk,"Ciche, z widokiem na zieleń/ blisko SKM",ul. Szklanych Domów,Grochów,Praga-Południe,mazowieckie
otodom,649990,18571,35.0,2.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/okazja-2-pok-kamienica-nowa-praga-ID4wiVc,OKAZJA - 2-POK - KAMIENICA - NOWA PRAGA,ul. Bertolta Brechta,Nowa Praga,Praga-Północ,mazowieckie
otodom,767310,12929,59.35,4.0,5,pierwotny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/metro-skm-duzy-wybor-mieszkan-wysokie-rabaty-ID4wyXq,Metro Skm Duży Wybór Mieszkań Wysokie Rabaty,Szamoty,Szamoty,Ursus,mazowieckie
otodom,584000,15368,38.0,2.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/2-pokoje-z-oddzielna-kuchnia-swietna-lokalizacja-ID4wiX6,2 POKOJE Z Oddzielną Kuchnią – ŚWIETNA Lokalizacja,Stara Ochota,Stara Ochota,Ochota,mazowieckie
otodom,729000,19440,37.5,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/2-pokoje-garderoba-bezposrednio-metro-park-ID4wzcN,"2 pokoje + garderoba bezpośrednio Metro, Park",ul. Gąbińska,Słodowiec,Bielany,mazowieckie
otodom,990000,17277,57.3,3.0,4,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/wyremontowane-3-pok-57m2-mokotow-czerniakowska-ID4wrvr,Wyremontowane 3 pok 57m2/Mokotów Czerniakowska,ul. Czerniakowska 32,Czerniaków,Mokotów,mazowieckie
otodom,980000,11508,85.16,4.0,1,pierwotny,1,4-pokojowe mieszkanie numer B2/2_18 położone na 1. piętrze w inwestycji Jeziorowa Prestige House,2025-03-23,https://www.otodom.pl/pl/oferta/jeziorowa-prestige-house-4-pok-b2-2-18-ID4wwpZ,Jeziorowa Prestige House | 4-pok. | B2/2_18,ul. Jeziorowa 52,Zerzeń,Wawer,mazowieckie
otodom,,,63.36,3.0,2,pierwotny,1,3-pokojowe mieszkanie numer C58 na 2. piętrze w Inwestycji Apartamenty Oszmiańska II Dewelopera Home Invest,2025-03-22,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-63m2-2-balkony-ID4um7u,3-pokojowe mieszkanie 63m2 + 2 balkony,ul. Oszmiańska,Targówek Mieszkaniowy,Targówek,mazowieckie
otodom,3150000,20724,152.0,4.0,4,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-4-pokoje-duzy-taras-ID4uBbO,Wyjątkowy Apartament 4 Pokoje Duży Taras,ul. Wiktorii Wiedeńskiej,Wilanów Wysoki,Wilanów,mazowieckie
otodom,514779,16342,31.5,1.0,3,pierwotny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/wysokie-rabaty-metro-nowa-inwestycja-duzy-wybor-ID4wyXr,Wysokie Rabaty Metro Nowa Inwestycja Duży Wybór,Szamoty,Szamoty,Ursus,mazowieckie
otodom,765000,13468,56.8,3.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/mieszkanie-56m2-3pokoje-na-13pietrze-blisko-metra-ID4uXzR,Mieszkanie 56m2| 3pokoje na 13piętrze|Blisko metra,Ursynów-Centrum,Ursynów-Centrum,Ursynów,mazowieckie
otodom,520000,19476,26.7,1.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/topowa-lokalizacja-widok-na-wiezowce-ID4wgwO,Topowa lokalizacja. Widok na wieżowce.,ul. Chłodna,Mirów,Wola,mazowieckie
otodom,1082628,32068,33.76,1.0,2,pierwotny,1,1-pokojowe mieszkenie numer B1.35 położone na 2.piętrze w inwestycji Chmielna Duo,2025-03-22,https://www.otodom.pl/pl/oferta/chmielna-duo-mieszkanie-1-pok-b1-35-ID4nYBs,Chmielna Duo | mieszkanie 1-pok. | B1.35,ul. Chmielna,Mirów,Wola,mazowieckie
otodom,2300000,15799,145.58,5.0,5,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/wola-ul-szlenkierow-145-58-m-garaz-ID4wfGl,"Wola ul. Szlenkierów, 145,58 m, garaż",ul. Szlenkierów,Młynów,Wola,mazowieckie
otodom,1650000,21524,76.66,4.0,3,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/wlochy-4-pok-76-66-m-garaz-ID4rUpU,"Włochy , 4 pok. 76,66 m , garaż",Raków,Raków,Włochy,mazowieckie
otodom,,,,,,,,,,https://www.otodom.pl/hpr/undefined,,,,,
otodom,1660000,11049,150.24,5.0,0,pierwotny,1,5-pokojowe mieszkanie numer 12A na parterze w Inwestycji Frame Wille Miejskie Dewelopera Artis Development,2025-03-22,https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-150m2-ogrodek-ID4u9HH,5-pokojowe mieszkanie 150m2 + ogródek,ul. Kuropatwy,Mysiadło,Lesznowola,piaseczyński
otodom,1169000,19483,60.0,3.0,0,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/3-pokoje-z-wlasnym-ogrodem-anin-wawer-ID4tzwi,3 pokoje z własnym ogrodem Anin-Wawer,Anin,Anin,Wawer,mazowieckie
