source;price;price_per_meter;area;rooms;floor;market_type;furnished;description;district;date;url;title
otodom;3 000 000 zł;26 103 zł/m²;114.93;5;;wtórny;Tak;;ul. Przasnyska, Sady Żoliborskie, Żoliborz,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/atelier-zoliborz-ul-przasnyska-ID4wkoB;Atelier Żoliborz, ul. Przasnyska
otodom;1 347 000 zł;19 434 zł/m²;69.31;3;;wtórny;Tak;;ul. Włościańska 15, Sady Żoliborskie, Żoliborz,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/dwukondygnacyjny-strefa-dzienna-prywatna-balkon-ID4uaS6;Dwukondygnacyjny |Strefa dzienna + prywatna|balkon
otodom;1 730 000 zł;20 490 zł/m²;84.43;4;4/4;wtórny;Tak;;Nowa Praga, Praga-Północ,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/praga-polnoc-4-pok-84-43-m-ID4wz7V;Praga-Północ, 4 pok. 84,43 m
otodom;3 350 000 zł;58 772 zł/m²;57;2;> 10/44;wtórny;Tak;;ul. Twarda, Śródmieście Północne, Śródmieście,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/wysokie-pietro-piekny-widok-gotowe-do-wprowadzenia-ID4uBud;Wysokie Piętro,Piękny,Widok,Gotowe Do Wprowadzenia
otodom;729 000 zł;18 225 zł/m²;40;2;;wtórny;Tak;;ul. Czerniakowska, Czerniaków, Mokotów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/2-pokoje-po-remoncie-mokotow-m1-politechnika-ID4wqqW;2 pokoje po remoncie, Mokotów, M1 Politechnika
otodom;10 800 000 zł;67 500 zł/m²;160;4;> 10/44;wtórny;Tak;;ul. Twarda, Śródmieście Północne, Śródmieście,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/cosmopolitan-3-sypialnie-piekny-widok-ID4wswP;Cosmopolitan, 3 Sypialnie, Piękny Widok
otodom;945 000 zł;14 651 zł/m²;64.5;3;;wtórny;Tak;;ul. Marcina Kasprzaka, Czyste, Wola,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/3-pokoje-super-rozklad-metro-rondo-daszynskiego-ID4uSZG;3 pokoje, super rozkład, Metro Rondo Daszyńskiego
otodom;1 249 000 zł;27 295 zł/m²;45.76;2;;wtórny;Tak;;Przebiśniegów, Stegny, Mokotów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/urzadzone-bez-prowizji-46m2-ogrodek-mokotow-ID4wz83;Urządzone,Bez prowizji!46m2,ogródek,Mokotów
otodom;1 500 000 zł;37 500 zł/m²;40;2;2/7;wtórny;Tak;;ul. Leszczyńska, Powiśle, Śródmieście,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/nowoczesny-apartament-obok-elektrowni-klimatyzacja-ID4ufhX;Nowoczesny Apartament Obok Elektrowni,Klimatyzacja
otodom;1 590 000 zł;27 041 zł/m²;58.8;2;;wtórny;Tak;;ul. Freta, Nowe Miasto, Śródmieście,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/perelka-na-starym-miescie-59m2-dla-konesera-ID3VBmk;Perełka na Starym Mieście - 59m2 - dla konesera
otodom;550 000 zł;16 413 zł/m²;33.51;1;10/10;wtórny;Tak;;ul. Maszewska, Chomiczówka, Bielany,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-33-51-m-warszawa-ID4uYLQ;Mieszkanie, 33,51 m², Warszawa
otodom;2 085 000 zł;24 916 zł/m²;83.68;4;;wtórny;Tak;;Eukaliptusowa, Stegny, Mokotów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-83-68m2-eukaliptusowa-ID4wz7D;Mieszkanie 83,68m2 Eukaliptusowa
otodom;2 640 000 zł;19 896 zł/m²;132.69;4;parter/4;wtórny;Tak;;ul. Syta, Zawady, Wilanów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-ogrodem-ID4uYJa;Luksusowy apartament z ogrodem
otodom;1 090 000 zł;20 962 zł/m²;52;3;;wtórny;Tak;;ul. Wiartel, Służew, Mokotów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-mokotowie-ID4uSYl;3 pokojowe mieszkanie na Mokotowie
otodom;859 999 zł;18 236 zł/m²;47.16;2;;wtórny;Tak;;ul. Stanisława Rogalskiego, Gocław, Praga-Południe,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/okazja-wymarzone-m-dla-ciebie-z-klimatyzacja-ID4woqU;"OKAZJA - WYMARZONE ""M""dla Ciebie z Klimatyzacją"
otodom;525 000 zł;21 921 zł/m²;23.95;1;;wtórny;Tak;;Wiktoryn, Stare Włochy, Włochy,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/gotowiec-inwestycyjny-kawalerka-wirtualny-spacer-ID4scMy;Gotowiec Inwestycyjny Kawalerka Wirtualny spacer
otodom;1 655 000 zł;23 199 zł/m²;71.34;3;;wtórny;Tak;;ul. Kacpra Karlińskiego, Odolany, Wola,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-z-dwoma-lazienkami-ID4woqF;Trzypokojowe mieszkanie z dwoma łazienkami
otodom;849 000 zł;23 453 zł/m²;36.2;1;> 10/16;wtórny;Tak;;ul. Łucka, Mirów, Wola,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/kawalerka-w-budynku-z-basenem-i-silownia-ID4wtSF;Kawalerka W Budynku Z Basenem I Siłownią
otodom;1 990 000 zł;21 630 zł/m²;92;4;1/3;wtórny;Tak;;ul. Nałęczowska, Sadyba, Mokotów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/przytulne-i-przestronne-mieszkanie-92-m-ID4tYr6;Przytulne I Przestronne Mieszkanie | 92 M²
otodom;910 000 zł;15 848 zł/m²;57.42;3;;wtórny;Tak;;ul. Marywilska, Żerań, Białołęka,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-trzy-przystanki-do-metra-ID4utdp;Mieszkanie 3-pokojowe trzy przystanki do Metra!!
otodom;714 978 zł;12 650 zł/m²;56.52;3;2/2;pierwotny;Tak;;Białołęka Dworska, Białołęka,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/promocja-wykonczenie-644zl-m-2xlazienka-podlogowe-ID4wznz;"Promocja WYKOŃCZENIE 644zł/m"" 2xłazienka podłogowe"
otodom;940 000 zł;25 683 zł/m²;36.6;2;2/4;wtórny;Tak;;ul. Sarmacka, Błonia Wilanowskie, Wilanów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/royal-residence-ekskluzywne-od-zaraz-ID4wz6O;Royal Residence | Ekskluzywne | Od Zaraz
otodom;3 000 000 zł;26 103 zł/m²;114.93;5;;wtórny;Tak;;ul. Przasnyska, Sady Żoliborskie, Żoliborz,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/atelier-zoliborz-ul-przasnyska-ID4wkoB;Atelier Żoliborz, ul. Przasnyska
otodom;994 500 zł;17 000 zł/m²;58.5;4;1/11;wtórny;Tak;;ul. Prosta, Mirów, Wola,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/4-pokoje-przy-metro-rondo-onz-ID4wz6N;4 pokoje przy metro Rondo Onz!!
otodom;679 000 zł;13 314 zł/m²;51;3;;wtórny;Tak;;Nowodwory, Białołęka,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/przestronne-sloneczne-mieszkanie-ID4wcS7;Przestronne, słoneczne mieszkanie
otodom;1 640 100 zł;21 000 zł/m²;78.1;4;;wtórny;Tak;;ul. Jagiellońska 55D, Pelcowizna, Praga-Północ,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/widok-na-panorame-warszawy-i-wisle-taras-na-dachu-ID4u1ho;Widok na panoramę Warszawy i Wisłę/ Taras na dachu
otodom;539 000 zł;12 112 zł/m²;44.5;2;3/7;wtórny;Tak;;ul. Aluzyjna, Nowodwory, Białołęka,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/dwu-pokojowe-mieszkanie-na-aluzyjnej-44-50-m2-ID4prH9;Dwu Pokojowe Mieszkanie Na Aluzyjnej - 44,50 M2
otodom;519 000 zł;20 961 zł/m²;24.76;1;;wtórny;Tak;;ul. Monte Cassino, Ulrychów, Wola,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/ustawna-kawalerka-przy-metrze-na-woli-ID4uIRb;Ustawna kawalerka przy metrze na Woli!
otodom;1 990 000 zł;32 947 zł/m²;60.4;3;;wtórny;Tak;;Śródmieście Północne, Śródmieście,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/historyczna-kamienica-z-widokiem-na-palac-kultury-ID4wcRN;Historyczna kamienica z widokiem na Pałac Kultury
otodom;1 500 000 zł;19 739 zł/m²;75.99;4;;wtórny;Tak;;ul. Przeworska, Grochów, Praga-Południe,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-75-99-m-warszawa-ID4wz77;Mieszkanie, 75,99 m², Warszawa
otodom;650 000 zł;10 833 zł/m²;60;3;;pierwotny;Tak;;ul. Aluzyjna, Nowodwory, Białołęka,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/3-pok-w-najlepszej-cenie-15-rabatu-ID4wz6U;3 pok w najlepszej cenie 15% rabatu
otodom;3 000 000 zł;26 103 zł/m²;114.93;5;;wtórny;Tak;;ul. Przasnyska, Sady Żoliborskie, Żoliborz,  mazowieckie;2025-03-22;https://www.otodom.pl/hpr/pl/oferta/atelier-zoliborz-ul-przasnyska-ID4wkoB;Atelier Żoliborz, ul. Przasnyska
otodom;1 495 000 zł;20 909 zł/m²;71.5;3;2/4;wtórny;Tak;;ul. św. Urszuli Ledóchowskiej, Błonia Wilanowskie, Wilanów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/3-pokoje-w-praktycznym-ukladzie-mozliwe-4-pokoje-ID4wz6I;3 Pokoje W Praktycznym Układzie | Możliwe 4 Pokoje
otodom;744 249 zł;20 900 zł/m²;35.61;1;;wtórny;Tak;;ul. Obrzeżna 5, Służewiec, Mokotów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/piekne-mieszkanie-warszawa-mokotow-ID4waJW;Piękne Mieszkanie Warszawa ,Mokotów
otodom;462 000 zł;13 200 zł/m²;35;2;;pierwotny;Tak;;ul. Leona Berensona, Grodzisk, Białołęka,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/2-pok-nowe-mieszkania-ID4wz74;2 pok nowe mieszkania
otodom;Zapytaj o cenę;;98.41;5;8/8;pierwotny;Tak;5-pokojowe mieszkanie numer M.9.02 na 8. piętrze w budynku 2 w Inwestycji Cityflow Dewelopera Okam Capital;ul. Redutowa, Ulrychów, Wola,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-98m2-taras-bezposrednio-ID4ujXE;5-pokojowe mieszkanie 98m2 + taras Bezpośrednio
otodom;599 000 zł;20 374 zł/m²;29.4;1;;wtórny;Tak;;ul. Edmunda Jana Osmańczyka 12, Fort Bema, Bemowo,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-balkon-agd-zamieszkaj-ID4wofI;Kawalerka po Remoncie, Balkon, AGD, Zamieszkaj
otodom;940 000 zł;25 683 zł/m²;36.6;2;2/4;wtórny;Tak;;ul. Sarmacka, Błonia Wilanowskie, Wilanów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/royal-residence-ekskluzywne-od-zaraz-ID4wz6O;Royal Residence | Ekskluzywne | Od Zaraz
otodom;1 495 000 zł;20 909 zł/m²;71.5;3;2/4;wtórny;Tak;;ul. św. Urszuli Ledóchowskiej, Błonia Wilanowskie, Wilanów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/3-pokoje-w-praktycznym-ukladzie-mozliwe-4-pokoje-ID4wz6I;3 Pokoje W Praktycznym Układzie | Możliwe 4 Pokoje
otodom;1 200 000 zł;26 087 zł/m²;46;3;;wtórny;Tak;;ul. Herbu Korczak, Błonia Wilanowskie, Wilanów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/sprzedam-bezposrednio-calkowicie-nowe-mieszkanie-ID4wdUK;Sprzedam bezpośrednio CAŁKOWICIE NOWE mieszkanie
otodom;670 000 zł;16 750 zł/m²;40;2;> 10/15;wtórny;Tak;;Śródmieście Północne, Śródmieście,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-warszawy-przy-rondo-onz-ID4wsDh;Mieszkanie w centrum Warszawy przy rondo ONZ
otodom;Zapytaj o cenę;;50.95;1;1/7;pierwotny;Tak;1-pokojowe mieszkanie numer M3 na 1. piętrze w Inwestycji Rezydencja Krochmalna 44 Dewelopera VINCI Immobilier Polska;ul. Krochmalna, Mirów, Wola,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-50m2-loggia-bez-prowizji-ID4usn0;1-pokojowe mieszkanie 50m2 + loggia Bez Prowizji
otodom;790 000 zł;14 495 zł/m²;54.5;3;6/10;wtórny;Tak;;ul. Jana Młota, Nowa Praga, Praga-Północ,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/mieszkanie-w-okolicy-pl-hallera-widok-na-centrum-ID4wnbM;Mieszkanie w okolicy Pl. Hallera, widok na centrum
otodom;520 000 zł;14 574 zł/m²;35.68;2;;wtórny;Tak;;ul. Łabiszyńska, Bródno, Targówek,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/2-pokoje-na-brodnie-ID4wz6q;2 pokoje na Bródnie
otodom;460 000 zł;13 690 zł/m²;33.6;1;parter/4;wtórny;Tak;;ul. Polskie Drogi, Stary Imielin, Ursynów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/wysokie-sufity-strzezone-osiedle-garaz-ID4wz6m;Wysokie Sufity | Strzeżone Osiedle | Garaż
otodom;910 000 zł;16 396 zł/m²;55.5;3;4/10;wtórny;Tak;;ul. Krasnobrodzka, Bródno-Podgrodzie, Targówek,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/piekne-mieszkanie-nowa-cena-park-las-metro-ID4u0nz;Piękne mieszkanie, nowa cena, park, las, metro
otodom;790 000 zł;14 906 zł/m²;53;3;6/10;wtórny;Tak;;ul. Piotra Wysockiego, Bródno, Targówek,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/3-pokoje-balkon-i-oddzielna-kuchnia-na-brodnie-ID4woAF;3 pokoje, balkon i oddzielna kuchnia na Bródnie
otodom;1 090 000 zł;17 558 zł/m²;62.08;3;1/4;wtórny;Tak;;ul. Jurija Gagarina, Sielce, Mokotów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/dwustronne-mieszkanie-w-kamienicy-blisko-lazienek-ID4wt30;Dwustronne mieszkanie w kamienicy blisko Łazienek
otodom;994 500 zł;17 000 zł/m²;58.5;4;1/11;wtórny;Tak;;ul. Prosta, Mirów, Wola,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/4-pokoje-przy-metro-rondo-onz-ID4wz6N;4 pokoje przy metro Rondo Onz!!
otodom;994 500 zł;17 000 zł/m²;58.5;4;1/11;wtórny;Tak;;ul. Prosta, Mirów, Wola,  mazowieckie;2025-03-22;https://www.otodom.pl/hpr/pl/oferta/4-pokoje-przy-metro-rondo-onz-ID4wz6N;4 pokoje przy metro Rondo Onz!!
otodom;930 000 zł;15 500 zł/m²;60;3;parter/4;wtórny;Tak;;ul. Krzyżówki, Żerań, Białołęka,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/mieszkanie-na-zeraniu-z-pelnym-wyposazeniem-ID4udoM;Mieszkanie na Żeraniu z pełnym wyposażeniem
otodom;975 000 zł;17 349 zł/m²;56.2;3;;wtórny;Tak;;ul. Targowa, Nowa Praga, Praga-Północ,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/3-pokoje-przy-metrze-dworzec-wilenska-ID4wcR9;3 pokoje przy Metrze Dworzec Wileńska
otodom;595 000 zł;14 905 zł/m²;39.92;2;;wtórny;Tak;;Claudia Monteverdiego, Kobiałka, Białołęka,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/nowe-2-pokoje-klimatyzacja-agd-ID4wom5;Nowe 2 pokoje* Klimatyzacja* AGD*
otodom;919 000 zł;19 978 zł/m²;46;2;6/9;wtórny;Tak;;Gocław, Praga-Południe,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/osiedle-saska-z-widokiem-na-centrum-miasta-ID4wo8A;Osiedle Saska z widokiem na centrum miasta
otodom;1 656 000 zł;15 200 zł/m²;108.95;2;2/3;pierwotny;Tak;;Międzylesie, Wawer,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-109-m2-wawer-ID4wz5f;Dwupoziomowy apartament 109 m2 | Wawer
otodom;780 000 zł;14 717 zł/m²;53;3;;wtórny;Tak;;ul. Spalska, Sadyba, Mokotów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/3-pokoje-53-m2-warszawa-sadyba-bezposrednio-ID4wonQ;3 Pokoje, 53 M2, Warszawa Sadyba, Bezpośrednio
otodom;798 000 zł;23 821 zł/m²;33.5;1;9/11;wtórny;Tak;;Muranów, Śródmieście,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/funkcjonalne-studio-po-remoncie-ID4wsj1;Funkcjonalne studio po remoncie
otodom;600 000 zł;19 868 zł/m²;30.2;1;;wtórny;Tak;;ul. ks. Jerzego Popiełuszki, Sady Żoliborskie, Żoliborz,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/sprzedam-pokoj-z-widna-kuchnia-na-starym-zoliborzu-ID4uSWX;Sprzedam pokój z widną kuchnią na Starym Żoliborzu
otodom;555 000 zł;23 125 zł/m²;24;1;;wtórny;Tak;;Nowa Praga, Praga-Północ,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/bezposrednio-piekna-kawalerka-w-sercu-pragi-pln-ID4uvh8;BEZPOŚREDNIO: Piękna kawalerka w sercu Pragi PŁN
otodom;698 753 zł;13 900 zł/m²;50.27;2;4/5;pierwotny;Tak;2-pokojowe mieszkanie numer A/46 na 4. piętrze w budynku A w Inwestycji Impuls Marywilska Dewelopera Unidevelopment;ul. Marywilska, Żerań, Białołęka,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-balkon-bez-prowizji-ID4uoe0;2-pokojowe mieszkanie 50m2 + balkon Bez Prowizji
otodom;899 000 zł;24 363 zł/m²;36.9;2;5/10;wtórny;Tak;;ul. Skierniewicka, Czyste, Wola,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/2-pokoje-w-city-link-2min-od-metra-bizn-wola-ID4wz5X;2-pokoje w City Link - 2min. od metra, Bizn. Wola
otodom;698 753 zł;13 900 zł/m²;50.27;2;4/5;pierwotny;Tak;2-pokojowe mieszkanie numer A/46 na 4. piętrze w budynku A w Inwestycji Impuls Marywilska Dewelopera Unidevelopment;ul. Marywilska, Żerań, Białołęka,  mazowieckie;2025-03-22;https://www.otodom.pl/hpr/pl/oferta/2-pokojowe-mieszkanie-50m2-balkon-bez-prowizji-ID4uoe0;2-pokojowe mieszkanie 50m2 + balkon Bez Prowizji
otodom;798 500 zł;20 200 zł/m²;39.53;2;;wtórny;Tak;;czerska 26/28, Sielce, Mokotów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/jasne-2-pokojowe-przy-lazienkach-krolewskich-ID4uRg9;Jasne, 2-pokojowe przy Łazienkach Królewskich
otodom;814 000 zł;13 508 zł/m²;60.26;4;6/7;pierwotny;Tak;;Szamoty, Ursus,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/gotowe-ustawne-3-4-pokoje-spacerem-do-skm-ID4wrcS;GOTOWE, ustawne, 3/4 pokoje, spacerem do SKM!
otodom;759 000 zł;14 501 zł/m²;52.34;2;parter/3;pierwotny;Tak;;Międzylesie, Wawer,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-2pokojowe-52-m2-od-dewelopera-wawer-ID4wz5e;Mieszkanie 2pokojowe 52 m2 | od Dewelopera | Wawer
otodom;1 832 000 zł;23 320 zł/m²;78.56;3;3/7;pierwotny;Tak;3-pokojowe mieszkanie numer F1.D.03.03 na 3. piętrze w budynku B w Inwestycji Sady Żoliborz Dewelopera Matexi Polska;ul. Anny German, Sady Żoliborskie, Żoliborz,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-78m2-loggia-ID4uolI;3-pokojowe mieszkanie 78m2 + loggia
otodom;1 850 000 zł;22 289 zł/m²;83;3;;wtórny;Tak;;al. Aleja Wilanowska, Błonia Wilanowskie, Wilanów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/sprzedam-wyjatkowe-mieszkanie-w-miasteczku-wilanow-ID4wzsv;Sprzedam WYJĄTKOWE mieszkanie w Miasteczku Wilanów
otodom;1 469 874 zł;15 034 zł/m²;97.77;4;1;pierwotny;Tak;;Służew, Mokotów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/dwustronne-4-pokoje-2-balkony-super-cena-ID4wjvD;Dwustronne 4 pokoje 2 balkony SUPER CENA
otodom;670 000 zł;18 177 zł/m²;36.86;2;parter;pierwotny;Tak;;Służew, Mokotów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/ogrod-40-m2-nieopodal-galerii-mokotow-ID4wjww;Ogród 40 m2 Nieopodal Galerii Mokotów
otodom;2 475 000 zł;20 975 zł/m²;118;4;;wtórny;Tak;;Jana Pohoskiego, Ksawerów, Mokotów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/przestronny-apartament-118-m-ID4wrwR;Przestronny Apartament 118 M²
otodom;919 000 zł;18 641 zł/m²;49.3;3;;wtórny;Tak;;ul. Władysława Korotyńskiego 17, Szczęśliwice, Ochota,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/3-pok-po-generalnym-rem-wlasny-ogrod-wyposazone-ID4wbNg;3 pok. po generalnym rem, własny ogród, wyposażone
otodom;825 000 zł;16 837 zł/m²;49;2;;wtórny;Tak;;ul. Krypska, Grochów, Praga-Południe,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/bardzo-ladne-49-m2-do-wprowadzenia-bezposrednio-ID4stQ0;Bardzo ładne, 49 m2, do wprowadzenia, bezpośrednio
otodom;680 000 zł;15 111 zł/m²;45;2;1/3;wtórny;Tak;;ul. Szklanych Domów, Grochów, Praga-Południe,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/2-pokoje-z-balkonem-do-wejscia-na-osiedlu-mlodych-ID4wz5u;2 Pokoje Z Balkonem Do Wejścia Na Osiedlu Młodych
otodom;836 270 zł;17 350 zł/m²;48.2;3;;wtórny;Tak;;ul. Szulborska, Ulrychów, Wola,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/3-pok-warszawa-wola-blisko-centrum-metro-tramwaj-ID4wz54;3 Pok Warszawa Wola- blisko Centrum Metro tramwaj
otodom;610 000 zł;16 944 zł/m²;36;2;1/4;wtórny;Tak;;ul. Baboszewska, Wierzbno, Mokotów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/metro-15-min-drewniany-parkiet-zielen-i-cisza-ID4wz4M;Metro 15 min ✨ drewniany parkiet ✨ zieleń i cisza
otodom;689 000 zł;18 622 zł/m²;37;2;;wtórny;Tak;;ul. Leopolda Staffa, Słodowiec, Bielany,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/bezposrednio-bielany-zoliborz-metro-slodowiec-2min-ID4wrJH;Bezpośrednio Bielany/Żoliborz METRO Słodowiec 2min
otodom;673 000 zł;18 189 zł/m²;37;2;;wtórny;Tak;;ul. Józefa Sowińskiego 54, Ulrychów, Wola,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/mieszkanie-37mpo-remoncie2-pokojewindapiwnica-ID4wj7Q;Mieszkanie 37m²⭐PO REMONCIE⭐2 pokoje⭐Winda⭐Piwnica
otodom;1 749 000 zł;19 347 zł/m²;90.4;4;;wtórny;Tak;;Bemowo-Lotnisko, Bemowo,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/przestronne-4-pokoje-90m2-garaz-bemowo-ID4uITL;przestronne, 4 pokoje, 90m2, garaż, Bemowo
otodom;538 000 zł;15 478 zł/m²;34.76;1;;wtórny;Tak;;ul. Maszewska, Chomiczówka, Bielany,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/duza-kawalerka-z-podziemnym-miejscem-parkingowym-ID4u4tm;Duża kawalerka z podziemnym miejscem parkingowym.
otodom;1 140 000 zł;21 948 zł/m²;51.94;2;;wtórny;Tak;;ul. Sokołowska, Młynów, Wola,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/piekne-mieszkanie-oddzielna-kuchnia-metro-mlynow-ID4w3Nk;Piękne mieszkanie, oddzielna kuchnia, Metro Młynów
otodom;2 195 000 zł;26 446 zł/m²;83;3;5/5;wtórny;Tak;;ul. Szwedzka, Nowa Praga, Praga-Północ,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/designerskie-wnetrze-umeblowany-apartament-przy-m-ID4wtj9;Designerskie Wnętrze, umeblowany Apartament przy M
otodom;2 090 000 zł;19 754 zł/m²;105.8;3;;wtórny;Tak;;Powsinek, Wilanów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/w-sprzedazy-do-23-kwietnia-ID4wz5G;W sprzedaży do 23 kwietnia!
otodom;2 390 000 zł;37 239 zł/m²;64.18;2;parter/1;wtórny;Tak;;ul. Fort Piłsudskiego, Stegny, Mokotów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/calkowicie-nowy-apartament-w-prestizowym-fort-cze-ID4uAdK;Całkowicie nowy apartament w prestiżowym Fort Cze
otodom;740 000 zł;19 321 zł/m²;38.3;2;;wtórny;Tak;;ul. Stefana Baleya, Rakowiec, Ochota,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-ochocie-ul-baleya-ID4wz4v;2-pokojowe mieszkanie na Ochocie, ul. Baleya
otodom;1 290 000 zł;21 148 zł/m²;61;3;1;wtórny;Tak;;ul. Sarmacka, Błonia Wilanowskie, Wilanów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/3-pokoje-2-lazienki-w-samym-sercu-wilanowa-ID4whFk;3 pokoje, 2 łazienki w samym sercu Wilanowa
otodom;3 640 000 zł;31 261 zł/m²;116.44;4;2/5;wtórny;Tak;;ul. Szamocka, Sady Żoliborskie, Żoliborz,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/stylowy-apartament-z-pieknym-widokiem-ID4tJcA;Stylowy apartament z pięknym widokiem
otodom;2 300 000 zł;20 886 zł/m²;110.12;3;1/4;wtórny;Tak;;ul. Sarmacka, Błonia Wilanowskie, Wilanów,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/ekskluzywny-3-pokojowy-apartament-wilanow-ID4w8jk;Ekskluzywny 3-pokojowy Apartament Wilanów
